Periode;Wilayah;Kecamatan;Nama Puskesmas;Poli;Baru;Lama;Total Kunjungan
Maret;Surabaya Pusat;Bubutan;Puskesmas Tembok Dukuh;TBC/PARU;;;0
Maret;Surabaya Pusat;Bubutan;Puskesmas Tembok Dukuh;UMUM;227;1831;2058
Maret;Surabaya Pusat;Bubutan;Puskesmas Tembok Dukuh;VCT;;;0
Maret;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;BATRA;;;0
Maret;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;GIGI;62;712;774
Maret;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;GIZI;0;1;1
Maret;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;INSTALASI GAWAT DARURAT;;;0
Maret;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;KIA;241;1135;1376
Maret;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;LABORATORIUM;;;0
Maret;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;LANSIA;30;633;663
Maret;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;MATA;;;0
Maret;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;PKPR;;;0
Maret;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;Poli PCR-SWAB;;;0
Maret;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;PSIKOLOGI;1;0;1
Maret;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;PTRM;;;0
Maret;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;RAWAT INAP;;;0
Maret;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;SANITASI;;;0
Maret;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;STD;;;0
Maret;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;TBC/PARU;;;0
Maret;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;UMUM;242;1773;2015
Maret;Surabaya Timur;Tenggilis Mejoyo;Puskesmas Tenggilis;VCT;;;0
Maret;Surabaya Selatan;Wiyung;Puskesmas Wiyung;BATRA;2;57;59
Maret;Surabaya Selatan;Wiyung;Puskesmas Wiyung;GIGI;47;377;424
Maret;Surabaya Selatan;Wiyung;Puskesmas Wiyung;GIZI;0;7;7
Maret;Surabaya Selatan;Wiyung;Puskesmas Wiyung;INSTALASI GAWAT DARURAT;2;1;3
Maret;Surabaya Selatan;Wiyung;Puskesmas Wiyung;KIA;111;453;564
Maret;Surabaya Selatan;Wiyung;Puskesmas Wiyung;LABORATORIUM;;;0
Maret;Surabaya Selatan;Wiyung;Puskesmas Wiyung;LANSIA;10;595;605
Maret;Surabaya Selatan;Wiyung;Puskesmas Wiyung;MATA;;;0
Maret;Surabaya Selatan;Wiyung;Puskesmas Wiyung;PKPR;10;45;55
Maret;Surabaya Selatan;Wiyung;Puskesmas Wiyung;Poli PCR-SWAB;;;0
Maret;Surabaya Selatan;Wiyung;Puskesmas Wiyung;PSIKOLOGI;;;0
Maret;Surabaya Selatan;Wiyung;Puskesmas Wiyung;PTRM;;;0
Maret;Surabaya Selatan;Wiyung;Puskesmas Wiyung;RAWAT INAP;;;0
Maret;Surabaya Selatan;Wiyung;Puskesmas Wiyung;SANITASI;;;0
Maret;Surabaya Selatan;Wiyung;Puskesmas Wiyung;STD;;;0
Maret;Surabaya Selatan;Wiyung;Puskesmas Wiyung;TBC/PARU;;;0
Maret;Surabaya Selatan;Wiyung;Puskesmas Wiyung;UMUM;244;1637;1881
Maret;Surabaya Selatan;Wiyung;Puskesmas Wiyung;VCT;;;0
Maret;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;BATRA;0;8;8
Maret;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;GIGI;30;119;149
Maret;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;GIZI;;;0
Maret;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;INSTALASI GAWAT DARURAT;;;0
Maret;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;KIA;81;369;450
Maret;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;LABORATORIUM;;;0
Maret;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;LANSIA;18;543;561
Maret;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;MATA;;;0
Maret;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;PKPR;;;0
Maret;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;Poli PCR-SWAB;;;0
Maret;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;PSIKOLOGI;0;10;10
Maret;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;PTRM;;;0
Maret;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;RAWAT INAP;;;0
Maret;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;SANITASI;;;0
Maret;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;STD;;;0
Maret;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;TBC/PARU;;;0
Maret;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;UMUM;111;967;1078
Maret;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;VCT;;;0
Maret;Surabaya Utara;Semampir;Puskesmas Wonokusumo;BATRA;0;1;1
Maret;Surabaya Utara;Semampir;Puskesmas Wonokusumo;GIGI;67;350;417
Maret;Surabaya Utara;Semampir;Puskesmas Wonokusumo;GIZI;0;2;2
Maret;Surabaya Utara;Semampir;Puskesmas Wonokusumo;INSTALASI GAWAT DARURAT;;;0
Maret;Surabaya Utara;Semampir;Puskesmas Wonokusumo;KIA;122;525;647
Maret;Surabaya Utara;Semampir;Puskesmas Wonokusumo;LABORATORIUM;;;0
Maret;Surabaya Utara;Semampir;Puskesmas Wonokusumo;LANSIA;29;560;589
Maret;Surabaya Utara;Semampir;Puskesmas Wonokusumo;MATA;;;0
Maret;Surabaya Utara;Semampir;Puskesmas Wonokusumo;PKPR;;;0
Maret;Surabaya Utara;Semampir;Puskesmas Wonokusumo;Poli PCR-SWAB;;;0
Maret;Surabaya Utara;Semampir;Puskesmas Wonokusumo;PSIKOLOGI;0;3;3
Maret;Surabaya Utara;Semampir;Puskesmas Wonokusumo;PTRM;;;0
Maret;Surabaya Utara;Semampir;Puskesmas Wonokusumo;RAWAT INAP;;;0
Maret;Surabaya Utara;Semampir;Puskesmas Wonokusumo;SANITASI;;;0
Maret;Surabaya Utara;Semampir;Puskesmas Wonokusumo;STD;;;0
Maret;Surabaya Utara;Semampir;Puskesmas Wonokusumo;TBC/PARU;;;0
Maret;Surabaya Utara;Semampir;Puskesmas Wonokusumo;UMUM;294;1443;1737
Maret;Surabaya Utara;Semampir;Puskesmas Wonokusumo;VCT;;;0
